NORAD_CAT_ID,OBJECT_NAME,EPOCH,BSTAR,INCLINATION,RA_OF_ASC_NODE,ECCENTRICITY,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,SOURCE_URL,RETRIEVED_AT
36371,COSMOS 2251 DEB,2026-08-24T16:18:06.362784,0.0013151462,74.0106,23.6553,0.00093021,10.9167,349.2207,14.75865853,CelesTrak (Manual Download),20260826T042208Z
36379,COSMOS 2251 DEB,2026-08-25T15:59:17.124288,0.00017665585,74.0119,196.0794,0.00476857,264.6294,270.7882,14.36432753,CelesTrak (Manual Download),20260826T042208Z
36385,COSMOS 2251 DEB,2026-08-25T08:36:57.063456,0.0016263292,73.9682,12.3876,0.01297687,124.9085,236.4367,14.77679271,CelesTrak (Manual Download),20260826T042208Z
36420,COSMOS 2251 DEB,2026-08-23T04:07:31.054080,8.2138899e-05,74.0383,169.5072,0.00188839,202.9009,222.0273,14.37094102,CelesTrak (Manual Download),20260826T042208Z
36423,COSMOS 2251 DEB,2026-08-07T08:25:57.888480,0.0029949694,73.7679,87.2038,0.0039038,52.5898,307.8841,15.21170222,CelesTrak (Manual Download),20260826T042208Z
36430,COSMOS 2251 DEB,2026-08-22T02:01:41.094624,0.00026383866,74.0057,10.2769,0.00952813,101.2944,259.8929,14.28218544,CelesTrak (Manual Download),20260826T042208Z
36437,COSMOS 2251 DEB,2026-08-13T10:11:02.717664,0.00040787819,73.9397,276.4721,0.00180482,76.4808,283.8375,14.74824472,CelesTrak (Manual Download),20260826T042208Z
36439,COSMOS 2251 DEB,2026-08-25T00:17:27.192192,0.0015824066,73.9716,349.075,0.04248492,272.1366,83.1159,13.4847816,CelesTrak (Manual Download),20260826T042208Z
36441,COSMOS 2251 DEB,2026-08-23T13:36:00.796896,0.00024247102,73.8322,179.981,0.01034223,226.0276,133.2354,15.10715969,CelesTrak (Manual Download),20260826T042208Z
36451,COSMOS 2251 DEB,2026-08-22T08:30:09.465408,0.0006839214,73.9499,241.3982,0.01830824,9.3994,351.0497,14.19636463,CelesTrak (Manual Download),20260826T042208Z
36453,COSMOS 2251 DEB,2026-08-25T04:15:34.818912,0.00068664,73.9246,26.579,0.0068385,234.1071,299.4104,14.5435663,CelesTrak (Manual Download),20260826T042208Z
36459,COSMOS 2251 DEB,2026-08-10T12:26:08.005344,0.00029667184,74.0404,284.108,0.01175579,321.4163,37.8626,14.2803534,CelesTrak (Manual Download),20260826T042208Z
36528,COSMOS 2251 DEB,2026-08-22T03:47:23.782560,0.00030855046,74.0158,44.8786,0.00845235,34.3058,326.3509,14.31475813,CelesTrak (Manual Download),20260826T042208Z
36531,COSMOS 2251 DEB,2026-08-25T01:48:07.166016,0.0015358997,74.0883,266.5216,0.01539222,222.8511,136.0565,14.34796583,CelesTrak (Manual Download),20260826T042208Z
36533,COSMOS 2251 DEB,2026-08-24T17:46:14.959488,0.00023866003,74.013,355.0738,0.00470565,81.1298,279.5186,14.50494431,CelesTrak (Manual Download),20260826T042208Z
36539,COSMOS 2251 DEB,2026-08-25T02:22:59.639232,0.00030772216,74.021,287.4136,0.00278282,0.6627,359.457,14.60688409,CelesTrak (Manual Download),20260826T042208Z
36540,COSMOS 2251 DEB,2026-08-25T05:17:36.281184,0.00069671,74.0272,52.899,0.0014499,62.0722,298.191,14.60802376,CelesTrak (Manual Download),20260826T042208Z
36550,COSMOS 2251 DEB,2026-08-23T20:49:02.946144,0.00039175819,74.0427,92.7291,0.00771111,82.0223,278.9667,14.27917031,CelesTrak (Manual Download),20260826T042208Z
36551,COSMOS 2251 DEB,2026-08-25T04:36:42.939360,0.0014105,73.8917,203.5629,0.0033417,99.4713,261.026,15.13842939,CelesTrak (Manual Download),20260826T042208Z
36557,COSMOS 2251 DEB,2026-08-25T22:50:45.507840,0.0012735761,73.9794,336.9843,0.00200164,54.1641,306.1395,14.87496249,CelesTrak (Manual Download),20260826T042208Z
36558,COSMOS 2251 DEB,2026-08-25T09:41:00.252096,0.0005072926,74.0425,29.7936,0.00124619,51.5847,308.6433,14.5688964,CelesTrak (Manual Download),20260826T042208Z
36559,COSMOS 2251 DEB,2026-08-24T04:04:24.872448,0.0019656359,74.1241,293.5816,0.02633428,266.1415,90.9577,13.9822865,CelesTrak (Manual Download),20260826T042208Z
36614,COSMOS 2251 DEB,2026-08-22T05:35:15.745632,0.00062184,74.022,50.9422,0.0015171,61.847,298.4228,14.62839914,CelesTrak (Manual Download),20260826T042208Z
36622,COSMOS 2251 DEB,2026-08-20T01:23:05.451072,0.00045117079,74.0144,13.802,0.0065074,85.6144,275.2462,14.7803758,CelesTrak (Manual Download),20260826T042208Z
36632,COSMOS 2251 DEB,2026-08-23T04:43:15.214368,0.00040418067,73.9993,180.1372,0.00353203,232.1747,127.6212,14.442226,CelesTrak (Manual Download),20260826T042208Z
37084,COSMOS 2251 DEB,2026-08-25T14:46:33.148416,0.00027583,74.0283,358.6878,0.0090698,9.7025,350.5887,15.0424184,CelesTrak (Manual Download),20260826T042208Z
37089,COSMOS 2251 DEB,2026-08-24T02:10:30.150336,0.0010525675,74.0368,23.7632,0.01292878,59.7344,301.6541,14.57118722,CelesTrak (Manual Download),20260826T042208Z
37094,COSMOS 2251 DEB,2026-08-23T02:05:21.908832,0.00044410416,74.109,16.1438,0.00819477,276.2334,82.9491,14.39092006,CelesTrak (Manual Download),20260826T042208Z
37095,COSMOS 2251 DEB,2026-08-10T10:58:45.000192,0.0005885959,73.8454,125.5056,0.01920127,140.6921,220.8336,14.04367207,CelesTrak (Manual Download),20260826T042208Z
37101,COSMOS 2251 DEB,2026-08-15T14:19:37.375104,0.00033492,74.0335,339.6142,0.0043894,2.3825,357.7545,14.67660696,CelesTrak (Manual Download),20260826T042208Z
37108,COSMOS 2251 DEB,2026-08-25T05:18:01.141920,0.00044929,74.0431,326.9142,0.0093258,339.3654,20.3745,14.42888959,CelesTrak (Manual Download),20260826T042208Z
37118,COSMOS 2251 DEB,2026-08-24T21:37:32.437632,0.00095333319,74.0135,298.5995,0.00076955,316.3791,43.6779,14.84777057,CelesTrak (Manual Download),20260826T042208Z
37126,COSMOS 2251 DEB,2026-08-23T05:19:37.814880,0.00019845594,73.9495,217.6882,0.0119742,35.0698,325.8283,14.73775016,CelesTrak (Manual Download),20260826T042208Z
37132,COSMOS 2251 DEB,2026-08-16T22:21:56.979936,0.00039878621,74.0003,106.3131,0.00408948,201.6877,158.257,14.81112459,CelesTrak (Manual Download),20260826T042208Z
37270,COSMOS 2251 DEB,2026-08-25T02:28:02.370144,0.0018595389,73.9336,278.4709,0.0395137,243.7651,112.2349,13.61522968,CelesTrak (Manual Download),20260826T042208Z
37280,COSMOS 2251 DEB,2026-08-23T11:56:00.411936,0.00053854371,74.0301,322.9081,0.01321777,29.3481,331.5002,14.20498593,CelesTrak (Manual Download),20260826T042208Z
37284,COSMOS 2251 DEB,2026-08-23T05:33:19.278432,0.00071605901,74.0221,67.5266,0.01591451,159.0596,323.8068,14.13744102,CelesTrak (Manual Download),20260826T042208Z
37292,COSMOS 2251 DEB,2026-08-13T23:58:46.604064,0.00047525115,74.1276,346.1403,0.02077199,288.0056,69.8542,14.04852642,CelesTrak (Manual Download),20260826T042208Z
37295,COSMOS 2251 DEB,2026-08-24T04:38:39.733152,0.00030573111,74.0054,150.4752,0.00461193,265.3027,94.2874,14.66578712,CelesTrak (Manual Download),20260826T042208Z
37305,COSMOS 2251 DEB,2026-08-25T13:01:57.569952,0.0004365,73.869,175.6474,0.0045649,84.9905,275.6456,14.36953755,CelesTrak (Manual Download),20260826T042208Z
37312,COSMOS 2251 DEB,2026-08-23T06:59:44.100960,0.00027047698,74.0297,90.5617,0.00175336,135.7896,224.4667,14.4686465,CelesTrak (Manual Download),20260826T042208Z
37316,COSMOS 2251 DEB,2026-08-25T15:57:04.327488,0.0018782702,74.0103,217.8863,0.00277379,234.4391,125.4215,15.10465166,CelesTrak (Manual Download),20260826T042208Z
37320,COSMOS 2251 DEB,2026-08-24T05:51:02.843424,0.00054986,74.0443,76.7471,0.0043835,99.5359,261.0776,14.81692099,CelesTrak (Manual Download),20260826T042208Z
37326,COSMOS 2251 DEB,2026-08-25T14:28:12.402048,0.00032921919,74.0223,204.3338,0.00580108,269.5586,89.8934,14.62705814,CelesTrak (Manual Download),20260826T042208Z
37330,COSMOS 2251 DEB,2026-08-25T04:29:32.188704,0.00021804,74.018,167.1376,0.0058226,309.6011,50.0021,14.60218919,CelesTrak (Manual Download),20260826T042208Z
37331,COSMOS 2251 DEB,2026-08-23T12:33:01.395648,0.00027900623,74.0755,323.4427,0.00573677,275.5211,83.94,14.3575114,CelesTrak (Manual Download),20260826T042208Z
37336,COSMOS 2251 DEB,2026-08-25T06:00:45.577728,4.937e-05,74.0391,224.7149,0.0030955,242.9887,116.8103,14.32848753,CelesTrak (Manual Download),20260826T042208Z
37340,COSMOS 2251 DEB,2026-08-23T13:07:49.671552,0.00010477606,74.0258,170.1039,0.00189831,211.2731,148.7295,14.37164508,CelesTrak (Manual Download),20260826T042208Z
37483,COSMOS 2251 DEB,2026-08-24T03:33:20.413152,0.00019238996,73.975,28.517,0.00922333,177.4998,182.6641,14.43924746,CelesTrak (Manual Download),20260826T042208Z
37484,COSMOS 2251 DEB,2026-08-14T08:49:40.251936,0.00028781,73.8211,108.7191,0.0037662,98.3312,23.7564,14.42912058,CelesTrak (Manual Download),20260826T042208Z
37486,COSMOS 2251 DEB,2026-08-24T16:09:28.398240,0.0021795985,73.6934,12.6111,0.02187654,203.0355,171.1284,14.15770615,CelesTrak (Manual Download),20260826T042208Z
37487,COSMOS 2251 DEB,2026-08-24T17:15:20.359296,0.0029821737,73.8936,38.7336,0.00258078,168.1811,191.9984,14.9500055,CelesTrak (Manual Download),20260826T042208Z
37491,COSMOS 2251 DEB,2026-08-24T14:10:42.409632,0.0004840831,73.904,206.6067,0.03119077,152.0218,209.8073,13.75961065,CelesTrak (Manual Download),20260826T042208Z
37496,COSMOS 2251 DEB,2026-08-21T13:06:06.579936,0.0015278517,73.9443,167.4626,0.00506312,123.2982,237.3071,15.04951993,CelesTrak (Manual Download),20260826T042208Z
37498,COSMOS 2251 DEB,2026-08-24T18:54:40.916448,0.00040344168,74.0352,60.4636,0.00110425,66.5641,293.6682,14.56510213,CelesTrak (Manual Download),20260826T042208Z
37499,COSMOS 2251 DEB,2026-08-23T22:27:53.708256,9.3707029e-05,74.0359,216.749,0.00290405,235.038,124.8045,14.34536585,CelesTrak (Manual Download),20260826T042208Z
37518,COSMOS 2251 DEB,2026-08-22T02:04:49.688544,0.0030828272,73.9589,133.6528,0.00222489,188.9389,171.1426,15.40943527,CelesTrak (Manual Download),20260826T042208Z
37528,COSMOS 2251 DEB,2026-08-24T14:32:41.303904,0.00025076971,74.0382,2.8453,0.00193342,85.085,275.2518,14.5122845,CelesTrak (Manual Download),20260826T042208Z
37530,COSMOS 2251 DEB,2026-08-19T06:53:33.356832,0.00013234608,74.0331,236.5086,0.00280808,242.7065,129.0015,14.34774762,CelesTrak (Manual Download),20260826T042208Z
